score,name,links
4.3,Carol Reece,https://www.ratemyprofessors.com/professor/2441340
4.7,William Docimo,https://www.ratemyprofessors.com/professor/2590152
4.5,Benjamin Sheller,https://www.ratemyprofessors.com/professor/2597244
4.0,Sritama Chatterjee,https://www.ratemyprofessors.com/professor/2547327
4.4,Julie Nakama,https://www.ratemyprofessors.com/professor/1723397
4.5,Dan Romesberg,https://www.ratemyprofessors.com/professor/70524
3.0,Olivia Gozel,https://www.ratemyprofessors.com/professor/2601711
1.1,XU Liang,https://www.ratemyprofessors.com/professor/1672327
4.0,Evangelos Karageorgos,https://www.ratemyprofessors.com/professor/2600481
4.6,Jeff Martin,https://www.ratemyprofessors.com/professor/342077
2.3,Gillian Barker,https://www.ratemyprofessors.com/professor/2560841
2.8,Rami Melhem,https://www.ratemyprofessors.com/professor/89535
5.0,Alison McIntosh,https://www.ratemyprofessors.com/professor/2360157
4.4,Yona Harvey,https://www.ratemyprofessors.com/professor/2203718
3.7,John Barton,https://www.ratemyprofessors.com/professor/1902612
1.4,Rainee Kaczorowski,https://www.ratemyprofessors.com/professor/2471113
5.0,Michael Murphy,https://www.ratemyprofessors.com/professor/2470978
5.0,Michael Beach,https://www.ratemyprofessors.com/professor/2597611
3.5,Folke Kafka,https://www.ratemyprofessors.com/professor/332074
5.0,Amanda Godley,https://www.ratemyprofessors.com/professor/2595576
5.0,Mary Zaborskis,https://www.ratemyprofessors.com/professor/2481768
4.0,Corinne Sugino,https://www.ratemyprofessors.com/professor/2594780
4.4,Edward Stricker,https://www.ratemyprofessors.com/professor/70263
3.1,Michael Siegel,https://www.ratemyprofessors.com/professor/338379
3.9,David De Bruijn,https://www.ratemyprofessors.com/professor/1379328
4.7,Fabiana Gonzalis,https://www.ratemyprofessors.com/professor/2442361
2.5,Floris van Doorn,https://www.ratemyprofessors.com/professor/2485553
5.0,Marcelo Ortega,https://www.ratemyprofessors.com/professor/2554278
4.5,Curtis Smith,https://www.ratemyprofessors.com/professor/325072
4.7,Dana Moss,https://www.ratemyprofessors.com/professor/2323989
3.5,Michael Morrill,https://www.ratemyprofessors.com/professor/357596
1.0,Joaquin Litzenberger,https://www.ratemyprofessors.com/professor/2593167
3.4,Sondra Balouris,https://www.ratemyprofessors.com/professor/873646
4.0,Tara Fisher,https://www.ratemyprofessors.com/professor/2201755
4.5,Kavi Abraham,https://www.ratemyprofessors.com/professor/2529246
4.8,Birney Young,https://www.ratemyprofessors.com/professor/1933088
3.8,Alex Jones,https://www.ratemyprofessors.com/professor/498219
3.0,Logan Blizzard,https://www.ratemyprofessors.com/professor/2523817
2.4,Grant Williams,https://www.ratemyprofessors.com/professor/1514780
4.6,Codee Spinner,https://www.ratemyprofessors.com/professor/2119141
2.2,Enzo Santilli,https://www.ratemyprofessors.com/professor/2483624
4.5,Nic Barilar,https://www.ratemyprofessors.com/professor/2234537
5.0,Ricardo Vazquez Diaz,https://www.ratemyprofessors.com/professor/2591829
2.3,Kiatikun Luangkesorn,https://www.ratemyprofessors.com/professor/2457746
5.0,Kaitlyn Haynal,https://www.ratemyprofessors.com/professor/2492421
2.0,Meheli Basu,https://www.ratemyprofessors.com/professor/2591013
2.7,Fatma El-Hamidi,https://www.ratemyprofessors.com/professor/1421508
2.3,Susan Andrade,https://www.ratemyprofessors.com/professor/542528
3.5,Neil Brown,https://www.ratemyprofessors.com/professor/2582734
4.8,John Burk,https://www.ratemyprofessors.com/professor/250260
5.0,Sally Sherman,https://www.ratemyprofessors.com/professor/2421717
4.0,Michael Neureiter,https://www.ratemyprofessors.com/professor/2005120
1.8,Erin Walker,https://www.ratemyprofessors.com/professor/2483140
4.8,Anne Oswald,https://www.ratemyprofessors.com/professor/1835532
4.6,Elizabeth Matway,https://www.ratemyprofessors.com/professor/256139
2.8,Lee Dosse,https://www.ratemyprofessors.com/professor/2572263
2.7,Sagnika Chanda,https://www.ratemyprofessors.com/professor/2161753
4.0,Gabrielle Rajerison,https://www.ratemyprofessors.com/professor/2131994
4.0,Sasono Rizky,https://www.ratemyprofessors.com/professor/2585552
2.5,Daniel Holland,https://www.ratemyprofessors.com/professor/2549275
5.0,Eric Johnson,https://www.ratemyprofessors.com/professor/2584689
4.0,Mark Kemp,https://www.ratemyprofessors.com/professor/353225
4.5,Alton Post,https://www.ratemyprofessors.com/professor/324093
3.8,Jeanette Jouili,https://www.ratemyprofessors.com/professor/2378043
4.0,Orma Ravindranath,https://www.ratemyprofessors.com/professor/2564911
4.3,Jean Grace,https://www.ratemyprofessors.com/professor/543451
5.0,Nozomi Saito,https://www.ratemyprofessors.com/professor/2530655
3.9,Janice Panza,https://www.ratemyprofessors.com/professor/342277
3.8,Joseph Karbowski,https://www.ratemyprofessors.com/professor/2447838
2.5,Clark Muenzer,https://www.ratemyprofessors.com/professor/230807
5.0,Victoria Juharyan,https://www.ratemyprofessors.com/professor/2449790
4.8,Junia Howell,https://www.ratemyprofessors.com/professor/2355161
1.0,Mengxi Sun,https://www.ratemyprofessors.com/professor/2576685
2.2,Racheal Fest,https://www.ratemyprofessors.com/professor/2209186
3.1,Jean Carr,https://www.ratemyprofessors.com/professor/616982
3.4,Pat Loughlin,https://www.ratemyprofessors.com/professor/378727
4.4,Robin Clarke,https://www.ratemyprofessors.com/professor/1525755
4.3,Dawn Lundy Martin,https://www.ratemyprofessors.com/professor/1381856
5.0,Jaclyn Ramsey,https://www.ratemyprofessors.com/professor/2370108
3.8,Sean Cook,https://www.ratemyprofessors.com/professor/2445233
3.7,Anthony Iannacchione,https://www.ratemyprofessors.com/professor/2200144
3.2,Michael Schneier,https://www.ratemyprofessors.com/professor/2405334
4.6,Josh Galperin,https://www.ratemyprofessors.com/professor/2420422
2.0,Xiayun Zhao,https://www.ratemyprofessors.com/professor/2564379
2.9,Beverly Harris-Schenz,https://www.ratemyprofessors.com/professor/90206
4.0,Luke Peterson,https://www.ratemyprofessors.com/professor/2053484
2.5,Ali-Reza Mirsajadi,https://www.ratemyprofessors.com/professor/2528754
3.0,Mathew Tembo,https://www.ratemyprofessors.com/professor/2564190
5.0,Miranda Young,https://www.ratemyprofessors.com/professor/2564137
4.3,Stephen Hirtle,https://www.ratemyprofessors.com/professor/581519
4.5,Patricia Carr,https://www.ratemyprofessors.com/professor/1791250
3.7,Ryan Blank,https://www.ratemyprofessors.com/professor/2246926
3.0,Sergio Caucao,https://www.ratemyprofessors.com/professor/2552086
3.3,Jeffrey Gallow,https://www.ratemyprofessors.com/professor/2189443
3.5,Isabel Wong Fupuy,https://www.ratemyprofessors.com/professor/2074034
5.0,Elena Garadja,https://www.ratemyprofessors.com/professor/2230538
5.0,Frankie Morin,https://www.ratemyprofessors.com/professor/2168845
2.9,Shanti Gamper-Rabindran,https://www.ratemyprofessors.com/professor/2088825
5.0,James Kincaid,https://www.ratemyprofessors.com/professor/2258344
3.7,Kelly Fill,https://www.ratemyprofessors.com/professor/2431856
3.3,Michael Pogue-Geile,https://www.ratemyprofessors.com/professor/127590
2.6,John Cuda,https://www.ratemyprofessors.com/professor/2129354
4.3,Christina McCabe,https://www.ratemyprofessors.com/professor/2427884
3.5,Walter Elder,https://www.ratemyprofessors.com/professor/2548908
4.5,Karen Filipski,https://www.ratemyprofessors.com/professor/2478570
5.0,John Loeffler,https://www.ratemyprofessors.com/professor/2555599
2.7,Nicholas Jones,https://www.ratemyprofessors.com/professor/93039
3.6,Lewis Jacobson,https://www.ratemyprofessors.com/professor/2295415
3.9,Rafael Engel,https://www.ratemyprofessors.com/professor/849498
2.8,Erick Beckman,https://www.ratemyprofessors.com/professor/2072184
3.0,Martin Schleehauf,https://www.ratemyprofessors.com/professor/2549925
2.9,Joe Brague,https://www.ratemyprofessors.com/professor/2519029
5.0,Keith Johnson,https://www.ratemyprofessors.com/professor/2554199
4.5,Erin Lundblom,https://www.ratemyprofessors.com/professor/2098359
1.4,Jennifer Kenna,https://www.ratemyprofessors.com/professor/2114085
5.0,Lee Caplan,https://www.ratemyprofessors.com/professor/2455680
4.3,Rachid Belhachemi,https://www.ratemyprofessors.com/professor/2288262
3.0,John Patzer,https://www.ratemyprofessors.com/professor/98974
4.7,Neil Doshi,https://www.ratemyprofessors.com/professor/1502409
5.0,Rachel Hamilla,https://www.ratemyprofessors.com/professor/2539287
5.0,Colin Johnson,https://www.ratemyprofessors.com/professor/2315146
2.5,Dora Ion,https://www.ratemyprofessors.com/professor/1701732
4.0,Brittany Littlejohn,https://www.ratemyprofessors.com/professor/2550723
3.0,Larissa Irizarry,https://www.ratemyprofessors.com/professor/2547769
3.8,William Shadel,https://www.ratemyprofessors.com/professor/98009
1.5,Noah Feder,https://www.ratemyprofessors.com/professor/2525910
1.0,Jessica Taylor,https://www.ratemyprofessors.com/professor/2542594
3.0,Benjamin Patty,https://www.ratemyprofessors.com/professor/2516033
3.3,Gus Law,https://www.ratemyprofessors.com/professor/2442825
2.8,Kristen Harkness,https://www.ratemyprofessors.com/professor/1345380
3.3,Richard Thompson,https://www.ratemyprofessors.com/professor/238553
2.5,Kiun Hwang,https://www.ratemyprofessors.com/professor/2178955
1.0,Lauren Marsh,https://www.ratemyprofessors.com/professor/2425940
4.0,Ruba Aljafari,https://www.ratemyprofessors.com/professor/2436480
1.0,Lorenza Menzini,https://www.ratemyprofessors.com/professor/2516034
3.8,Neil Fogarty,https://www.ratemyprofessors.com/professor/604537
2.9,Marilyn Jones,https://www.ratemyprofessors.com/professor/368367
4.0,Louis Yurasits,https://www.ratemyprofessors.com/professor/1613671
3.0,Bryan Lawson,https://www.ratemyprofessors.com/professor/1908890
1.0,Andrea Curry-Varela,https://www.ratemyprofessors.com/professor/2538840
4.0,Chip Crane,https://www.ratemyprofessors.com/professor/568093
5.0,Andrew Kosenko,https://www.ratemyprofessors.com/professor/2483586
3.5,Xinyu Liu,https://www.ratemyprofessors.com/professor/1785203
4.5,Eric Hatleback,https://www.ratemyprofessors.com/professor/1524092
5.0,Ian Riggins,https://www.ratemyprofessors.com/professor/2472302
3.5,Amir Nasrollahi,https://www.ratemyprofessors.com/professor/2474341
5.0,Michael Tillotson,https://www.ratemyprofessors.com/professor/1803753
4.3,Shaun Tomaszewski,https://www.ratemyprofessors.com/professor/1168386
5.0,Joshua Trzeciak,https://www.ratemyprofessors.com/professor/2359932
4.3,Allison Dorman,https://www.ratemyprofessors.com/professor/2323185
4.5,Nicole  Scalissi,https://www.ratemyprofessors.com/professor/2023370
4.5,Evan Pence,https://www.ratemyprofessors.com/professor/2184006
4.7,Chang Bae,https://www.ratemyprofessors.com/professor/2454076
5.0,Teisha Duncan,https://www.ratemyprofessors.com/professor/2249633
4.1,Virginia Teran,https://www.ratemyprofessors.com/professor/1921509
3.6,Kyung-ok Joo,https://www.ratemyprofessors.com/professor/2068812
5.0,Kartik Mohanram,https://www.ratemyprofessors.com/professor/2476004
5.0,Colin Allen,https://www.ratemyprofessors.com/professor/2407212
4.3,Mazviita Chirimuuta,https://www.ratemyprofessors.com/professor/1788536
4.7,Aaron Bernstine,https://www.ratemyprofessors.com/professor/1972623
2.2,Jomo Smith,https://www.ratemyprofessors.com/professor/2272223
5.0,Evan Gilbertson,https://www.ratemyprofessors.com/professor/2483660
1.6,Kathryn Lindeman,https://www.ratemyprofessors.com/professor/936320
5.0,Joey Hsu,https://www.ratemyprofessors.com/professor/2515579
5.0,Jennifer McCord,https://www.ratemyprofessors.com/professor/809706
2.8,Kent Harries,https://www.ratemyprofessors.com/professor/900213
5.0,Josephine Coyle,https://www.ratemyprofessors.com/professor/2514482
3.2,Deborah Wanamaker,https://www.ratemyprofessors.com/professor/189112
5.0,Jesse Fulkerson,https://www.ratemyprofessors.com/professor/2513318
4.5,Ashley Shafer,https://www.ratemyprofessors.com/professor/2423203
2.9,Don Hopey,https://www.ratemyprofessors.com/professor/598723
4.9,Anne Hays,https://www.ratemyprofessors.com/professor/1379581
5.0,Ying Kai Huang,https://www.ratemyprofessors.com/professor/2508962
5.0,Tucker Ferda,https://www.ratemyprofessors.com/professor/1844366
4.2,Patrick Dudas,https://www.ratemyprofessors.com/professor/1755202
1.5,Ann Flaherty,https://www.ratemyprofessors.com/professor/2460065
4.5,Inna Sysoeva,https://www.ratemyprofessors.com/professor/1041709
4.5,Robert Gilbert,https://www.ratemyprofessors.com/professor/561945
4.6,Nicole Coleman,https://www.ratemyprofessors.com/professor/1891990
5.0,Elizabeth Bayley,https://www.ratemyprofessors.com/professor/2184704
1.0,Daniel Ehrmann,https://www.ratemyprofessors.com/professor/2506192
2.1,Earl Smith,https://www.ratemyprofessors.com/professor/2356592
4.5,Anil Gupta,https://www.ratemyprofessors.com/professor/120565
5.0,Seth Berk,https://www.ratemyprofessors.com/professor/2397302
5.0,William McGahey,https://www.ratemyprofessors.com/professor/2502808
3.5,Loukas Barton,https://www.ratemyprofessors.com/professor/1680300
4.2,Bob Brandom,https://www.ratemyprofessors.com/professor/15547
5.0,Edward Schwartz,https://www.ratemyprofessors.com/professor/2500180
1.6,Abel Franco,https://www.ratemyprofessors.com/professor/96872
4.7,Sharon Kelly,https://www.ratemyprofessors.com/professor/2311955
5.0,Jake Eisensmith,https://www.ratemyprofessors.com/professor/2496598
5.0,Fujin Shimoda,https://www.ratemyprofessors.com/professor/2472248
2.8,Joseph Busche,https://www.ratemyprofessors.com/professor/1511908
4.5,Meredyth Wegener,https://www.ratemyprofessors.com/professor/2325709
3.7,Nacer Khelouz,https://www.ratemyprofessors.com/professor/699217
4.2,Muneeb Alvi,https://www.ratemyprofessors.com/professor/2400254
2.0,Bowen Yi,https://www.ratemyprofessors.com/professor/2302930
4.5,William Rhodes,https://www.ratemyprofessors.com/professor/2426085
3.5,Dennis Bannon,https://www.ratemyprofessors.com/professor/1079683
4.5,Zhanna Budenkova,https://www.ratemyprofessors.com/professor/2389842
3.1,Maurine  Greenwald,https://www.ratemyprofessors.com/professor/1964185
5.0,Joshua McDermott,https://www.ratemyprofessors.com/professor/2390049
4.5,Kathleen Davies,https://www.ratemyprofessors.com/professor/1419771
3.5,Julia Longenecker,https://www.ratemyprofessors.com/professor/2481633
4.2,Raymond Owen,https://www.ratemyprofessors.com/professor/88319
4.5,Mark Romutis,https://www.ratemyprofessors.com/professor/1238688
1.0,Patrick Beckhorn,https://www.ratemyprofessors.com/professor/2490076
2.5,Douglas Hanley,https://www.ratemyprofessors.com/professor/2109174
1.5,Wuxin Yang,https://www.ratemyprofessors.com/professor/2078894
1.8,Susan Kuo,https://www.ratemyprofessors.com/professor/2386834
3.2,Claire Robison,https://www.ratemyprofessors.com/professor/2432768
3.9,Daniel Budny,https://www.ratemyprofessors.com/professor/77983
4.4,Laura Brown,https://www.ratemyprofessors.com/professor/1615730
3.3,Brian Pardo,https://www.ratemyprofessors.com/professor/2391664
3.0,Jessica Dimka,https://www.ratemyprofessors.com/professor/2445848
5.0,Lindsay Taraban,https://www.ratemyprofessors.com/professor/2480449
5.0,Matt Berezo,https://www.ratemyprofessors.com/professor/2484116
5.0,Ben Hedin,https://www.ratemyprofessors.com/professor/2487686
3.7,Edouard MacHery,https://www.ratemyprofessors.com/professor/845317
3.8,Emily Lindsay,https://www.ratemyprofessors.com/professor/2409161
2.5,Melissa Griffore,https://www.ratemyprofessors.com/professor/2151390
2.5,Logan Howard,https://www.ratemyprofessors.com/professor/2480543
3.8,Craig Bernier,https://www.ratemyprofessors.com/professor/2133835
4.4,Jason Cook,https://www.ratemyprofessors.com/professor/2481607
4.5,Kari Nelson,https://www.ratemyprofessors.com/professor/2479869
5.0,Xing Wang,https://www.ratemyprofessors.com/professor/2486533
4.9,Daniel Lambrecht,https://www.ratemyprofessors.com/professor/2001123
5.0,Ryan Fitzgerald,https://www.ratemyprofessors.com/professor/2480262
2.5,Timothy Barr,https://www.ratemyprofessors.com/professor/1814838
4.5,Francis McCarthy,https://www.ratemyprofessors.com/professor/2453270
4.5,Neeraj Gandhi,https://www.ratemyprofessors.com/professor/2373355
5.0,Nicholas Stefanski,https://www.ratemyprofessors.com/professor/2371307
5.0,Jessie Patella-Rey,https://www.ratemyprofessors.com/professor/2453446
4.3,Andrew Thurman,https://www.ratemyprofessors.com/professor/2297945
5.0,Tom Platt,https://www.ratemyprofessors.com/professor/483849
5.0,Adam Brewer,https://www.ratemyprofessors.com/professor/2183168
3.6,Kathryn Roecklein,https://www.ratemyprofessors.com/professor/1431695
2.4,Karen Gerhart,https://www.ratemyprofessors.com/professor/906638
2.0,Wenting Shao,https://www.ratemyprofessors.com/professor/2480018
4.6,Brent Doiron,https://www.ratemyprofessors.com/professor/1091404
5.0,Shawn McCoy,https://www.ratemyprofessors.com/professor/2042380
4.3,Rebecca Wigginton,https://www.ratemyprofessors.com/professor/1227978
3.1,Francisco  Aviles-Bonilla,https://www.ratemyprofessors.com/professor/1996333
3.8,Barbara Edelman,https://www.ratemyprofessors.com/professor/634428
4.8,Kartik Mohanram,https://www.ratemyprofessors.com/professor/1716250
4.5,Maria Diaz Diaz,https://www.ratemyprofessors.com/professor/2283512
5.0,Blaine McDaniel,https://www.ratemyprofessors.com/professor/2475781
4.0,David Colaco,https://www.ratemyprofessors.com/professor/2458423
2.0,Andrea Abt,https://www.ratemyprofessors.com/professor/2033817
